date,AOT,CCU,CTI,CWS,KDB,RGB,SDD,SLP,TSM,TUR
2023-10-24,,0.11593632,0.011275008,,,,,,,
2023-10-25,,0.08299544,-0.003148534,,,,,,,
2023-10-26,,0.14429432,-0.016867148,,,,,,,
2023-10-27,,0.14036211,-0.024649406,,,,,,,
2023-10-28,,0.107504964,-0.023650572,,,,,,,
2023-10-29,,0.07245164,-0.014806248,,,,,,,
2023-10-30,,0.051822733,-0.001906936,,,,,,,
2023-10-31,,0.05110057,0.010363055,,,,,,,
2023-11-01,,0.054160964,0.018483203,,,,,,,
2023-11-02,,0.07540047,0.021031009,,,,,,,
2023-11-03,,0.12505747,0.018661087,,,,,,,
2023-11-04,,0.123885565,0.013227858,,,,,,,
2023-11-05,,0.088901974,0.0066192904,,,,,,,
2023-11-06,,0.09898412,-6.8458365e-05,,,,,,,
2023-11-07,,0.1391759,-0.006773253,,,,,,,
2023-11-08,,0.13295305,-0.013512689,,,,,,,
2023-11-09,,0.05368373,-0.019501558,,,,,,,
2023-11-10,,0.055740416,-0.023155969,,,,,,,
2023-11-11,,0.06141035,-0.023177415,,,,,,,
2023-11-12,,0.05217969,-0.019579362,,,,,,,
2023-11-13,,0.06354906,-0.013670775,,,,,,,
2023-11-14,,0.05381905,-0.006834838,,,,,,,
2023-11-15,,0.028009798,0.0005501412,,,,,,,
2023-11-16,,0.045231674,0.008853123,,,,,,,
2023-11-17,,0.064385325,0.017881101,,,,,,,
2023-11-18,,0.079436995,0.0258965,,,,,,,
2023-11-19,,0.023246787,0.029913824,,,,,,,
2023-11-20,,0.0538129,0.027282715,4.634063,,,,,,
2023-11-21,,0.053813476,0.017384572,3.7049441,,,,,,
2023-11-22,,0.114308484,0.0025656759,8.352465,,,,,,
2023-11-23,,0.15225597,-0.012392337,7.79862,,,,,,
2023-11-24,,0.12315451,-0.022132667,6.3529453,,,,,,
2023-11-25,,0.11118149,-0.023301683,6.6758785,,,,,,
2023-11-26,,0.049069546,-0.016180364,1.1172715,,,,,,
2023-11-27,,0.06122743,-0.0043642884,3.4933712,,,,,,
2023-11-28,,0.03302987,0.0073176203,2.6999564,,,,,,
2023-11-29,,0.1496441,0.015448217,9.595571,,,,,,
2023-11-30,,0.16662142,0.01899733,8.642964,,,,,,
2023-12-01,,0.15407602,0.018832097,7.2732034,,,,,,
2023-12-02,,0.15151526,0.016230676,6.4932885,,,,,,
2023-12-03,,0.1263724,0.012104756,5.143721,,,,,,
2023-12-04,,0.09990847,0.006757031,4.141448,,,,,,
2023-12-05,,0.11001193,0.00035658828,4.729185,,,,,,
2023-12-06,,0.06914455,-0.006797997,2.3468983,,,,,,
2023-12-07,,0.07295325,-0.0138780745,3.9177234,,,,,,
2023-12-08,,0.090100445,-0.01938196,5.231162,,,,,,
2023-12-09,,0.0703533,-0.021716144,1.6366266,,,,,,
2023-12-10,,0.0712357,-0.020035753,4.6849017,,,,,,
2023-12-11,,0.109566905,-0.0150009,4.9399066,,,,,,
2023-12-12,,0.033078488,-0.008183384,2.5560815,,,,,,
2023-12-13,,0.033263844,-0.0008105029,4.5364537,,,,,,
2023-12-14,,0.16431314,0.0070770537,9.813247,,,,,,
2023-12-15,,0.18182483,0.015836973,10.231599,,,,,,
2023-12-16,,0.114751585,0.024641983,3.9422455,,,,,,
2023-12-17,,0.053764082,0.030896716,3.316318,,,,,,
2023-12-18,,0.09275082,0.031275023,3.2461572,,,,,,
2023-12-19,,0.04234835,0.024059672,1.5857052,,,,,,
2023-12-20,,0.034779355,0.010631115,3.3350143,,,,,,
2023-12-21,,0.07698094,-0.0047417716,5.4616537,,,,,,
2023-12-22,,0.045079004,-0.01676295,2.4508538,,,,,,
2023-12-23,,0.088077985,-0.021518467,5.1269197,,,,,,
2023-12-24,,0.09278809,-0.018244563,4.0335865,,,,,,
2023-12-25,,0.037848786,-0.009535231,2.5615094,,,,,,
2023-12-26,,0.08882368,0.00022324568,6.645241,,,,,,
2023-12-27,,0.122512765,0.007364359,7.6176114,,,,,,
2023-12-28,,0.12340457,0.010726792,6.0796685,,,,,,
2023-12-29,,0.12138356,0.011466637,6.3606777,,,,,,
2023-12-30,,0.111943014,0.011226345,6.220992,,,,,,
2023-12-31,,0.09782937,0.010561282,6.483034,,,,,,
2024-01-01,,0.11538409,0.00865737,7.081353,,,,,,
2024-01-02,0.19127496,0.111156024,0.0045649903,7.0542645,0.12461659,69.33436,7.553834,0.9668939,1.0084454,1.1006278
2024-01-03,0.41982022,0.08808044,-0.0016251298,6.670477,0.22849092,219.01031,4.2947946,0.87443095,2.2789056,2.45406
2024-01-04,0.19957985,0.15070486,-0.008599359,9.553163,0.14033051,105.034645,6.7068834,0.9563965,1.1461346,1.2479445
2024-01-05,0.12617415,0.13635053,-0.014546436,8.0924225,0.11904879,41.14856,7.970022,0.9955275,0.9331394,1.0184212
2024-01-06,0.18969579,0.15542091,-0.017914092,9.34572,0.1114495,62.785275,8.565664,0.9718184,0.9338498,1.0188127
2024-01-07,0.15490855,0.17088798,-0.018058432,8.95517,0.13824312,83.966606,7.0711627,0.9986358,1.2338085,1.336728
2024-01-08,0.17970331,0.07729735,-0.015328897,3.8408556,0.121943526,60.28451,7.808195,0.049995758,1.1318402,1.23109
2024-01-09,0.1370218,0.0739144,-0.010864807,3.6806967,0.12446941,47.399994,7.5447707,0.73849016,0.9327493,1.0197124
2024-01-10,0.123468,0.031484548,-0.005790092,1.1958451,0.11110768,39.228024,8.567264,0.54365677,1.0030274,1.0941126
2024-01-11,0.1292263,0.09586484,-0.0003351434,3.9549603,0.14060687,62.824654,6.608314,0.9631488,1.0951974,1.196421
2024-01-12,0.18924458,0.106488645,0.006216513,5.732773,0.1261879,83.86459,7.5571065,0.64454645,1.0864823,1.1833416
2024-01-13,0.27010557,0.06574765,0.014311644,3.270197,0.1774202,78.235176,5.566061,0.98964226,1.2532059,1.3638833
2024-01-14,0.19322099,0.06873988,0.02265944,4.534305,0.11618257,56.141926,8.095761,0.83128124,1.0455171,1.1414067
2024-01-15,,0.05661213,0.028076997,1.5085695,,,,,,
2024-01-16,0.33944955,0.114149235,0.027185388,7.72485,0.14331391,107.672226,6.653795,0.6966688,1.241129,1.3508772
2024-01-17,0.26060855,0.15723196,0.018955266,9.562536,0.1549178,84.70503,6.726039,0.998798,1.2344966,1.3360565
2024-01-18,0.2841831,0.14077352,0.0057636984,8.848843,0.17049205,74.27924,5.5836678,0.97655207,1.5688771,1.6967621
2024-01-19,,0.14953895,-0.0076332437,8.732194,,,,,,
2024-01-20,0.22430028,0.1509792,-0.016645553,6.955115,0.13805114,62.390358,6.8228564,0.861549,1.0847114,1.1824458
2024-01-21,0.16135341,0.15858388,-0.019020699,8.976085,0.13568184,60.31231,7.1631346,0.98045266,0.88592684,0.96920455
2024-01-22,0.15296485,0.12155444,-0.015656617,5.6963034,0.126692,47.171814,7.466456,0.9957193,0.96406007,1.0516137
2024-01-23,,0.04061047,-0.009575096,1.3262209,,,,,,
2024-01-24,0.19336468,0.07957408,-0.004023097,4.58193,0.13285048,51.643505,7.1827884,0.9611989,0.9761723,1.0660747
2024-01-25,0.4678781,0.054431118,-0.0006953059,2.7213736,0.13577451,161.29846,7.001267,0.8602031,1.083143,1.1830671
2024-01-26,,0.06742407,0.00087291276,5.139398,,,,,,
2024-01-27,,0.02175053,0.0021425537,1.6346806,,,,,,
2024-01-28,0.3312709,0.10797615,0.0038501637,7.51964,0.13682006,75.62483,6.915573,0.99670565,0.92953706,1.0174237
2024-01-29,0.18329303,0.061361797,0.0051143067,6.848796,0.11859073,54.95364,8.179057,0.9995279,1.0209543,1.1103745
2024-01-30,0.32657826,0.07295857,0.0041561644,2.5357797,0.15106435,164.63295,6.3013015,0.9934677,1.3831904,1.503103
2024-01-31,0.25555202,0.044831857,0.00020015129,3.6754134,0.1219178,88.74392,7.7227154,0.74818367,0.9724952,1.0625398
2024-02-01,0.2573251,0.06578251,-0.0056968895,3.3412035,0.12928724,65.214264,7.23839,0.85397565,0.952251,1.041364
2024-02-02,0.4420609,0.15021425,-0.01112462,10.678121,0.15235847,117.1773,6.429868,0.95693535,1.3592907,1.4717376
2024-02-03,0.20356071,0.16781898,-0.0140897725,10.3646965,0.15198892,101.79531,6.793199,0.99304533,2.2585323,2.4196105
2024-02-04,0.23770988,0.122821964,-0.014116166,9.707569,0.11921294,69.96616,8.4058895,0.9997448,1.2169315,1.3175657
2024-02-05,,0.088207275,-0.012263667,7.4046206,,,,,,
2024-02-06,0.24357626,0.10460112,-0.010077399,8.586447,0.1141663,61.048203,8.360965,0.9743384,1.1610898,1.263448
2024-02-07,0.12258305,0.10381633,-0.008500658,8.725931,0.10612254,54.176636,8.705759,0.995206,0.9472929,1.0369158
2024-02-08,0.2684952,0.11580296,-0.0072802296,8.062866,0.11670484,92.808334,8.29141,0.7804861,1.3712449,1.4863988
2024-02-09,0.1807358,0.12035306,-0.0050395243,6.0547504,0.11484211,65.40002,8.279611,0.9554598,1.3319476,1.4465532
2024-02-10,0.18770662,0.030977456,-0.00022736972,1.253201,0.099346034,47.990936,9.720558,0.6610456,1.1450449,1.2462494
2024-02-11,,0.09449767,0.0075194216,4.2930527,,,,,,
2024-02-12,0.19543058,0.050058804,0.016328005,4.2238226,0.1171199,133.58856,8.862282,0.9635176,1.7188616,1.8512955
2024-02-13,0.1497576,0.053490363,0.022575585,2.3911011,0.115469374,53.425423,8.23476,0.9362497,1.1857524,1.2901676
2024-02-14,0.09738589,0.07951123,0.022862066,3.6151285,0.095353454,32.01669,9.907834,0.9885176,0.8899272,0.97382337
2024-02-15,,0.1338326,0.016294736,6.5423512,,,,,,
2024-02-16,0.49839774,0.16376051,0.0051805647,7.6170435,0.16801478,98.072914,5.728387,0.90279484,1.2472612,1.3574494
2024-02-17,0.2988832,0.062051754,-0.0062456564,2.0899878,0.1419446,82.93561,6.7228193,0.91509557,1.3360476,1.4505868
2024-02-18,0.18798622,0.18533698,-0.014296522,11.836656,0.16922307,59.653454,6.397262,0.9993334,2.6258397,2.804258
2024-02-19,,0.1331316,-0.017566305,8.960734,,,,,,
2024-02-20,0.5236659,0.08050836,-0.01709012,7.392863,0.19046362,129.34735,5.1335387,0.9255191,1.8049079,1.9505132
2024-02-21,0.25506896,0.1071275,-0.014911274,8.800598,0.1229755,66.96312,8.078359,0.99984974,1.3203244,1.428377
2024-02-22,0.15428661,0.09686701,-0.012609809,8.439808,0.12720722,50.703293,7.7657957,0.95827866,1.6396811,1.7690308
2024-02-23,,0.102831505,-0.010497772,6.265277,,,,,,
2024-02-24,0.3992177,0.07614833,-0.00795739,3.0228126,0.16014577,75.83129,6.1219068,0.6453811,1.223592,1.3316371
2024-02-25,,0.055253975,-0.0046040304,4.686013,,,,,,
2024-02-26,0.37783995,0.15395446,-0.0011220021,9.091414,0.11631473,132.66505,8.13681,0.86636215,1.6926273,1.8311856
2024-02-27,0.23434527,0.08664089,0.0007953816,5.6159387,0.1186581,72.36392,8.115001,0.9997712,1.1458133,1.2450479
2024-02-28,,0.07114641,-0.00016495999,6.4202952,,,,,,
2024-02-29,0.311811,0.17067203,-0.0037239692,10.830779,0.12278087,71.08562,7.9995265,0.965234,1.3781745,1.4914867
2024-03-01,0.22547384,0.14697032,-0.007821848,8.556575,0.14109114,80.10471,6.9056835,0.8154236,2.0351024,2.1893203
2024-03-02,0.49956015,0.043071587,-0.00999162,1.4383221,0.11152114,115.43565,8.372379,0.89285576,1.2711637,1.3826826
2024-03-03,0.1940967,0.045595158,-0.009268271,4.285355,0.10143572,47.659348,9.279846,0.5959125,0.9687414,1.0588667
2024-03-04,0.4480687,0.09656313,-0.0068318136,5.4598346,0.12946089,107.960396,7.2278895,0.76836175,1.6060086,1.739417
2024-03-05,0.2718121,0.058493163,-0.005091212,5.550121,0.1371263,106.61128,6.7989435,0.98311913,0.91065335,0.99826354
2024-03-06,0.29408687,0.1108891,-0.005797515,6.96088,0.1136493,66.29977,8.57498,0.9652068,1.082519,1.1764706
2024-03-07,0.45096043,0.04187707,-0.008742324,0.920795,0.1469852,94.67879,6.542384,0.948574,1.5342149,1.6633302
2024-03-08,0.5572083,0.0649389,-0.0117583405,2.798812,0.115048334,99.61852,8.366606,0.5708784,1.3540041,1.4706506
2024-03-09,,0.06766609,-0.011997256,4.527446,,,,,,
2024-03-10,0.18573096,0.058107145,-0.007533442,1.4097632,0.0965766,39.249958,10.026698,0.6026016,0.8946557,0.97744197
2024-03-11,0.5111662,0.079918824,0.0012861372,2.9733238,0.15957712,204.05273,6.066195,0.9163441,1.3514074,1.4687059
2024-03-12,0.2326553,0.124745265,0.011735795,9.584519,0.112701766,50.359394,8.562613,0.9929991,1.2469354,1.3549479
2024-03-13,,0.11224154,0.019759446,5.176584,,,,,,
2024-03-14,0.49299574,0.029047387,0.022007298,1.7044843,0.16802071,81.93943,6.0374036,0.6354528,1.2152576,1.3239954
2024-03-15,0.50233966,0.042366218,0.017521765,1.6778527,0.14961655,210.87189,8.308569,0.9976287,2.0184278,2.171093
2024-03-16,0.54423994,0.072987065,0.0082073035,3.260604,0.16833732,172.36044,5.7890744,0.94293994,1.3991127,1.5210547
2024-03-17,,0.07584622,-0.002430959,4.6076922,,,,,,
2024-03-18,0.70581174,0.051665314,-0.011268685,1.6614708,0.10742807,135.6297,8.651691,0.971657,1.1835729,1.2908593
2024-03-19,,0.062475797,-0.01691801,3.4980965,,,,,,
2024-03-20,,0.077067606,-0.019723428,6.9134483,,,,,,
2024-03-21,,0.16559985,-0.02062246,8.501068,,,,,,
2024-03-22,0.45710167,0.06698914,-0.020018982,3.6851687,0.12378847,148.9624,7.516669,0.99139297,1.1612194,1.2652936
2024-03-23,0.46380422,0.058989562,-0.017759306,3.4627712,0.10789483,157.69278,8.856732,0.93471134,1.056247,1.15258
2024-03-24,,0.12682882,-0.013661702,6.882333,,,,,,
2024-03-25,,0.05155264,-0.00845172,1.5087522,,,,,,
2024-03-26,0.3150211,0.16477183,-0.0037168213,9.514677,0.12365637,72.444115,8.202048,0.9922598,1.7479347,1.8841522
2024-03-27,0.31656197,0.105805956,-0.0010678404,7.516895,0.108487405,60.535973,9.600278,0.99974334,1.3372767,1.4462239
2024-03-28,0.34481645,0.07106438,-0.0010046058,6.419263,0.14372809,76.504944,6.6630626,0.8401379,1.3212788,1.43611
2024-03-29,0.5280001,0.11250277,-0.0023908187,7.4457645,0.08840392,96.393524,12.751591,0.99998015,0.5722854,0.6250201
2024-03-30,,0.0723338,-0.0031980225,2.1587896,,,,,,
2024-03-31,0.40510455,0.08443732,-0.0020927913,3.7539454,0.1006517,89.1427,9.572681,0.8713489,1.0620097,1.1573753
2024-04-01,0.41814664,0.095637254,0.00043961813,3.9214232,0.14334132,107.14629,6.5921755,0.7961303,1.0290298,1.1255534
2024-04-02,0.70275337,0.07061362,0.0021161605,2.951872,0.09410679,129.25728,10.194403,0.81237257,0.8493954,0.9291217
2024-04-03,0.2574061,0.02729346,0.0006128261,1.0032821,0.0919337,52.361805,10.411122,0.33538586,0.87580955,0.95766544
2024-04-04,0.1959914,0.079225294,-0.004732149,3.0908487,0.071821235,36.355007,13.855909,0.2812323,0.73452723,0.80421907
2024-04-05,,0.078202814,-0.011916702,3.2194257,,,,,,
2024-04-06,0.17355967,0.049365334,-0.017192943,1.2282336,0.074261926,35.21588,13.436481,0.44790486,0.6575671,0.7203716
2024-04-07,0.51237816,0.036825355,-0.017144555,1.8173046,0.118079,107.98581,7.894924,0.82527477,0.8511852,0.93428755
2024-04-08,,0.04203402,-0.010597298,0.8920254,,,,,,
2024-04-09,,0.023828441,0.0006994299,1.2028021,,,,,,
2024-04-10,0.6439016,0.076627865,0.012854223,2.9782958,0.09056842,98.18437,10.252371,0.89055413,0.5208988,0.57734746
2024-04-11,0.6425097,0.09241947,0.021692224,6.299314,0.10045058,125.92597,9.573003,0.957678,0.43922713,0.48796058
2024-04-12,0.51320934,0.10085008,0.024396468,5.8879895,0.1004434,83.39768,9.468047,0.91749114,0.86975837,0.95249426
2024-04-13,,0.07445385,0.020551527,3.9895396,,,,,,
2024-04-14,0.27100438,0.05043981,0.011943095,2.1207988,0.082880035,44.518147,11.747085,0.62384045,0.7382819,0.8093182
2024-04-15,0.6127777,0.080780365,0.0014799652,4.453241,0.07278105,138.70763,12.870652,0.8752444,0.6817238,0.7507908
2024-04-16,0.8668143,0.10174584,-0.00822215,4.4300756,0.09780142,204.3283,24.858355,0.99231255,0.1852197,0.20386997
2024-04-17,,0.09025402,-0.015753394,3.7269483,,,,,,
2024-04-18,0.3609621,0.04318035,-0.020932034,0.5530372,0.09448022,55.928394,10.325732,0.19376667,0.92120177,1.0046899
2024-04-19,0.18880564,0.035052978,-0.023900762,0.77593386,0.076128654,43.11527,13.115927,0.84629256,0.7639698,0.8353401
2024-04-20,0.35366103,0.027436772,-0.02440279,1.3022527,0.09006894,64.2545,10.712262,0.17574133,0.8548196,0.9350543
2024-04-21,,0.06460667,-0.021943513,3.6016574,,,,,,
2024-04-22,,0.14156723,-0.016563898,5.069363,,,,,,
2024-04-23,,0.08428374,-0.0095223095,5.6131644,,,,,,
2024-04-24,0.42419767,0.10789349,-0.0028436333,3.2805185,0.11217181,79.96613,8.3916,0.7075078,0.80888045,0.8879162
2024-04-25,,0.0513783,0.0019162841,2.1380692,,,,,,
2024-04-26,0.3434856,0.07235144,0.0044660135,1.8460689,0.086933516,57.249126,11.3169155,0.12818271,0.7773007,0.8514479
2024-04-27,0.4479771,0.063014716,0.005934982,0.9910927,0.08762267,101.6576,11.596967,0.36069205,1.0598851,1.1540924
2024-04-28,0.44861528,0.04996239,0.0075518633,2.1855655,0.1290465,85.59099,7.406063,0.05697659,1.0175362,1.1126425
2024-04-29,0.5263819,0.06560857,0.009411511,2.7256937,0.08115723,90.14891,11.653443,0.81756634,0.59173805,0.6536683
2024-04-30,,0.089559555,0.010109017,3.7768335,,,,,,
2024-05-01,,0.15039761,0.0076610115,6.2432547,,,,,,
2024-05-02,,0.056696646,0.0011426222,4.2199993,,,,,,
2024-05-03,0.42274213,0.10440845,-0.008129498,5.0407534,0.103049,71.41571,9.460163,0.9528413,0.91764605,1.002643
2024-05-04,0.44626656,0.0901908,-0.016703289,2.8147697,0.13909279,80.09719,6.816109,0.74631983,1.1790253,1.2843148
2024-05-05,0.36589235,0.049732767,-0.020431383,2.1393013,0.10144136,61.737133,9.588278,0.7980967,0.94826025,1.0352958
2024-05-06,,0.08444318,-0.01686275,3.3834076,,,,,,
2024-05-07,,0.077077985,-0.0066613555,2.2750177,,,,,,
2024-05-08,,0.112717316,0.0066272635,5.782871,,,,,,
2024-05-09,0.4299025,0.199836,0.01841722,9.518931,0.14302592,75.464226,7.3337646,0.90735435,1.7131989,1.8424355
2024-05-10,,0.15893283,0.025205595,8.902893,,,,,,
2024-05-11,0.26022714,0.111165844,0.025771683,5.5522056,0.087038316,48.031647,11.260067,0.98923916,0.8755005,0.95686066
2024-05-12,0.47485274,0.050111488,0.020913063,1.3684312,0.10466169,134.76566,10.224344,0.9079332,1.1539377,1.2509406
2024-05-13,0.4944174,0.09137498,0.012593037,4.366283,0.107421316,78.876976,8.718096,0.57814234,0.87643677,0.96001
2024-05-14,,0.13369323,0.0028749756,5.863905,,,,,,
2024-05-15,,0.13220143,-0.006618191,5.0137157,,,,,,
2024-05-16,,0.12484196,-0.0149313435,5.1570153,,,,,,
2024-05-17,0.5521242,0.11216199,-0.021463204,3.2995,0.12343376,127.26583,7.682651,0.8507157,1.3288116,1.4447099
2024-05-18,,0.11396881,-0.025610298,5.875354,,,,,,
2024-05-19,0.39213023,0.17738636,-0.026443345,7.429296,0.10026399,64.52601,9.607701,0.85670435,0.7767242,0.85115016
2024-05-20,0.48391876,0.14157334,-0.023180436,5.8266354,0.096251845,75.85603,10.657421,0.9909042,0.86591935,0.943456
2024-05-21,0.40239388,0.08574348,-0.015965091,1.4629765,0.12251157,76.78598,7.6618934,0.6712483,0.8813298,0.9656973
2024-05-22,,0.051672406,-0.0065392843,1.1693938,,,,,,
2024-05-23,,0.089864984,0.0025211368,4.073949,,,,,,
2024-05-24,0.3127257,0.112471245,0.009248201,6.415038,0.0766726,54.518078,12.970569,0.97907114,0.6833686,0.7493265
2024-05-25,0.25972563,0.0924805,0.013238856,6.1180058,0.08659113,60.431274,10.704188,0.68191653,0.62289613,0.68795586
2024-05-26,,0.089202106,0.015382235,5.19206,,,,,,
2024-05-27,0.42319787,0.1293746,0.016419282,7.734556,0.11096155,72.78227,8.503881,0.7285358,0.86180234,0.94451034
2024-05-28,0.32593295,0.19084467,0.01593155,9.69049,0.075853825,54.790073,13.707278,0.9847669,0.74359626,0.8118709
2024-05-29,,0.1442757,0.012609809,6.8819575,,,,,,
2024-05-30,0.33036876,0.0957339,0.005650151,3.2735977,0.06988951,60.01256,14.404265,0.93671656,0.5622219,0.61813366
2024-05-31,0.24558856,0.060454406,-0.00407121,0.7972015,0.08360942,101.27659,11.914854,0.6400832,0.98135173,1.0704694
2024-06-01,0.37389618,0.11235642,-0.0136963455,3.1299448,0.08186599,61.046192,11.893452,0.6230056,0.7926851,0.86821634
2024-06-02,,0.17381732,-0.019446295,8.820013,,,,,,
2024-06-03,0.34667072,0.15896557,-0.018463686,7.0843015,0.07384702,57.60923,14.022004,0.9993588,0.6111411,0.66844517
2024-06-04,0.2522465,0.08917543,-0.010400996,2.1690662,0.08723245,56.130436,10.867108,0.5720958,0.7457323,0.8191115
2024-06-05,0.2507795,0.11108012,0.0019671465,2.2283635,0.073942535,45.689865,13.381618,0.5449931,0.75478166,0.82676697
2024-06-06,,0.06613838,0.014100497,1.1824892,,,,,,
2024-06-07,0.4411656,0.05399927,0.021956712,1.0322571,0.09153742,65.77986,10.625098,0.3360552,0.7965102,0.8719126
2024-06-08,0.46533895,0.041060604,0.023907635,2.8274264,0.08934404,116.981926,10.94748,0.37618157,0.87862086,0.9600254
2024-06-09,0.61021817,0.07282603,0.020831134,3.643759,0.093926534,87.91224,10.095888,0.19788685,0.6839838,0.7513362
2024-06-10,,0.07784511,0.014819171,2.4081523,,,,,,
2024-06-11,,0.056537382,0.007482855,0.8809513,,,,,,
2024-06-12,,0.08322531,-0.00048608202,2.9992316,,,,,,
2024-06-13,0.47418046,0.087119386,-0.00880006,4.6782513,0.120694555,81.26118,7.6782713,0.67888504,0.85075104,0.9336964
2024-06-14,,0.05995298,-0.016799515,2.3765686,,,,,,
2024-06-15,0.40685782,0.06389962,-0.02327969,3.0657222,0.09334071,64.634995,10.177777,0.5732575,0.6810808,0.7498323
2024-06-16,0.33909017,0.05402962,-0.026721852,1.633537,0.08095181,59.265087,12.179572,0.34018368,0.6913405,0.75947785
2024-06-17,0.435424,0.07975156,-0.025803298,3.0406334,0.11807871,79.74928,8.019202,0.4182902,0.9234292,1.0105277
2024-06-18,,0.081478335,-0.020058023,2.926032,,,,,,
2024-06-19,0.51057917,0.081636354,-0.010509594,3.7000597,0.11091821,77.55846,8.952438,0.3724096,0.9756447,1.0641458
2024-06-20,0.46688154,0.06572559,0.000345316,1.3860755,0.10003204,73.0192,9.782558,0.60615253,0.9173325,1.0024408
2024-06-21,0.4289566,0.049103297,0.009484918,0.5702245,0.12072582,83.60444,7.7052293,0.37932935,0.8625233,0.94671226
2024-06-22,0.40127707,0.040590655,0.0149393175,1.2575717,0.09810218,93.15602,10.366854,0.4581697,0.8412781,0.9184076
2024-06-23,0.45927984,0.03404734,0.01677477,1.6668417,0.11588457,75.46132,8.239231,0.32450473,0.98719794,1.0787439
2024-06-24,0.44895878,0.06300771,0.016313707,1.0721982,0.092474006,66.86787,10.557923,0.22303663,0.8378259,0.91743517
2024-06-25,,0.16038927,0.01460005,5.624639,,,,,,
2024-06-26,0.49652705,0.13950953,0.011475159,5.09011,0.11481954,79.37835,8.726221,0.96699655,0.9174884,1.0015725
2024-06-27,0.41374952,0.11812076,0.0060735485,2.8365679,0.13617477,75.72862,6.9089065,0.4855695,0.9941856,1.0866511
2024-06-28,,0.108042486,-0.0016064346,2.230256,,,,,,
2024-06-29,,0.08817593,-0.009818138,1.4029391,,,,,,
2024-06-30,0.58371043,0.123143554,-0.015613728,2.9265401,0.16771881,80.10108,6.2354035,0.19229503,1.8082657,1.9486248
2024-07-01,0.4727447,0.16078201,-0.016296938,4.9664774,0.15111993,85.48078,6.2685947,0.35493517,1.0313417,1.127234
2024-07-02,,0.19738995,-0.011065509,7.2028317,,,,,,
2024-07-03,,0.20232745,-0.0016243049,9.299116,,,,,,
2024-07-04,0.3372485,0.16602008,0.00845282,7.4281836,0.11120211,58.65648,8.876432,0.96560436,1.0082098,1.098441
2024-07-05,,0.152531,0.015287931,6.331942,,,,,,
2024-07-06,,0.09272955,0.016855326,1.3305173,,,,,,
2024-07-07,,0.120139055,0.013719164,2.4967902,,,,,,
2024-07-08,,0.13076323,0.008257617,2.4805357,,,,,,
2024-07-09,,0.08021884,0.0026330345,1.5140185,,,,,,
2024-07-10,,0.07803546,-0.0026135142,1.0723966,,,,,,
2024-07-11,,0.12682037,-0.008210878,1.8436192,,,,,,
2024-07-12,0.50528854,0.14048845,-0.014642664,3.2889051,0.12781611,77.356064,7.216226,0.69712186,0.88072157,0.9662679
2024-07-13,,0.15524219,-0.021005718,4.4636073,,,,,,
2024-07-14,0.46222514,0.17195147,-0.025176177,5.56838,0.13913158,86.22604,6.7300634,0.6051367,1.1521379,1.2559386
2024-07-15,,0.16865756,-0.02520202,5.847982,,,,,,
2024-07-16,,0.14045393,-0.020340377,3.640535,,,,,,
2024-07-17,,0.1690184,-0.011606302,5.2876534,,,,,,
2024-07-18,,0.17856893,-0.0014104068,4.6709056,,,,,,
2024-07-19,,0.16084321,0.0072263423,4.0881524,,,,,,
2024-07-20,0.30100897,0.15331098,0.0118727125,3.4397306,0.10365819,58.890575,9.145572,0.7346098,0.88895464,0.9730382
2024-07-21,0.42098913,0.17467682,0.011910378,4.9064865,0.07977791,66.507515,11.746612,0.90972364,0.6429055,0.709296
2024-07-22,,0.16677853,0.008797585,4.9653726,,,,,,
2024-07-23,0.60140944,0.14172445,0.0049804137,4.4101925,0.12976332,88.82934,7.308737,0.94465995,1.3070008,1.4220225
2024-07-24,0.28693235,0.14467485,0.0020793192,3.8503528,0.11229171,61.684734,8.376842,0.73589367,1.0068698,1.0998834
2024-07-25,0.4181214,0.144303,2.3094384e-05,4.2786064,0.10814119,68.291985,8.81141,0.4985519,1.0070935,1.0992628
2024-07-26,,0.1289111,-0.0023044895,3.1429207,,,,,,
2024-07-27,,0.15438895,-0.005395288,5.432815,,,,,,
2024-07-28,0.5714395,0.19354613,-0.008309855,8.314009,0.12917362,130.43317,7.180331,0.73904526,0.7521542,0.8277055
2024-07-29,,0.16471785,-0.009247651,5.549958,,,,,,
2024-07-30,,0.07999303,-0.0070784288,2.3288527,,,,,,
2024-07-31,,0.08900185,-0.0023119126,2.6870174,,,,,,
2024-08-01,,0.14157683,0.0030239895,4.4078045,,,,,,
2024-08-02,,0.177485,0.006450756,7.3891244,,,,,,
2024-08-03,,0.18043718,0.006321813,7.681283,,,,,,
2024-08-04,,0.17602675,0.0027919458,7.646139,,,,,,
2024-08-05,,0.14237706,-0.0024001664,4.854451,,,,,,
2024-08-06,,0.10527187,-0.007097399,1.5492346,,,,,,
2024-08-07,,0.08426028,-0.010308619,1.3374203,,,,,,
2024-08-08,,0.056039464,-0.012767346,1.8750983,,,,,,
2024-08-09,,0.066723205,-0.015802331,4.0583653,,,,,,
2024-08-10,,0.070518635,-0.019697586,4.1283135,,,,,,
2024-08-11,,0.054156225,-0.022838145,2.170673,,,,,,
2024-08-12,,0.0649321,-0.022725148,0.99275696,,,,,,
2024-08-13,,0.059654772,-0.017964404,0.9991862,,,,,,
